PCode,Sante ID,District ID,Nom Institute,Operating Organisation,Comment,Y DDS,Commune,Facility Name (English),Departemen,Categorie,Construction Type,X DDS,Source,FID Value,Commune Code,Facility Name (French),Fax,Accuracy,Region ID,Health Center ID,Facility Name (Kreyol),Type,Damage,Telephone,Commune ID,Address,Email,latitude,longitude
22103,3,3,Dispensaire Bahot,,,18.212487,Bainet,,SUD EST,DISP,,-72.788837,2009_MSPP_database,1067,221,,,,2,2215003,,COM,,,21,,,18.2124870891,-72.7888377829
22104,4,3,Dispensaire Chomeille,,,18.212487,Bainet,,SUD EST,DISP,,-72.788837,2009_MSPP_database,1068,221,,,,2,2215004,,PUB,,,21,,,18.2124870891,-72.7888377829
22105,5,3,Dispensaire Brésilienne,,,18.212487,Bainet,,SUD EST,DISP,,-72.788837,2009_MSPP_database,1069,221,,,,2,2215005,,PUB,,,21,,,18.2124870891,-72.7888377829
22106,6,3,Dispensaire Orangers,,,18.212487,Bainet,,SUD EST,DISP,,-72.788837,2009_MSPP_database,1070,221,,,,2,2215006,,PUB,,,21,,,18.2124870891,-72.7888377829
22107,7,3,Dispensaire Bras gauche,,,18.212487,Bainet,,SUD EST,DISP,,-72.788837,2009_MSPP_database,1071,221,,,,2,2215007,,PUB,,,21,,,18.2124870891,-72.7888377829
22202,2,4,Dispensaire Saint Joseph,,,18.231493,Cote de Fer,,SUD EST,DISP,,-72.948773,2009_MSPP_database,1072,222,,,,2,2225002,,PUB,,,22,,,18.231493994,-72.948773653
23103,3,5,Dispensaire Ricot,,,18.278194,Belle Anse,,SUD EST,DISP,,-72.086046,2009_MSPP_database,1073,231,,,,2,2315003,,MIX,,,31,,,18.2781943622,-72.0860463466
23302,5,6,Dispensaire Bleck,,,18.215464,Thiotte,,SUD EST,DISP,,-71.853079,2009_MSPP_database,1074,233,,,,2,2335005,,PRI,,,33,,,18.2154644194,-71.8530799734
23304,8,6,Dispensaire Mare Blanche,,,18.215464,Thiotte,,SUD EST,DISP,,-71.853079,2009_MSPP_database,1075,233,,,,2,2335008,,PRI,,,33,,,18.2154644194,-71.8530799734
23305,9,6,CSL Sacré Coeur,,,18.215464,Thiotte,,SUD EST,CSL,,-71.853079,2009_MSPP_database,1076,233,,,,2,2335009,,MIX,,,33,,,18.2154644194,-71.8530799734
31104,5,1,Dispensaire de Labadie,,,19.749253,Cap Haïtien,,NORD,DISP,,-72.218767,2009_MSPP_database,1077,311,,,,3,3115005,,MIX,,,11,,,19.749253434,-72.2187677459
31106,7,1,"Dispensaire Solano SA, Labadie",,,19.749253,Cap Haïtien,,NORD,DISP,,-72.218767,2009_MSPP_database,1078,311,,,,3,3115007,,PRI,,,11,,,19.749253434,-72.2187677459
31203,11,2,Disp de Morne Pelé,,,19.68494,Quartier Morin,,NORD,DISP,,-72.168945,2009_MSPP_database,1079,312,,,,3,3125011,,PRI,,,12,,,19.684940505,-72.1689452767
32304,12,2,Disp St Yves de Thibault,,,19.653418,Milot,,NORD,DISP,,-72.217936,2009_MSPP_database,1080,323,,,,3,3235012,,PRI,,,23,,,19.6534189172,-72.2179366812
32201,1,3,Disp de Paine du Nord,,,19.680475,Plaine du Nord,,NORD,DISP,,-72.268902,2009_MSPP_database,1081,322,,,,3,3225001,,PRI,,,22,,,19.680475152,-72.268902377
32101,2,3,Nativité,,,19.643755,Acul du Nord,,NORD,CSL,,-72.333441,2009_MSPP_database,1082,321,,,,3,3215002,,MIX,,,21,,,19.6437555101,-72.333441886
32103,5,3,Grison Garde (NF),,,19.643755,Acul du Nord,,NORD,DISP,,-72.333441,2009_MSPP_database,1083,321,,,,3,3215005,,PUB,,,21,,,19.6437555101,-72.333441886
32104,8,3,Disp de Pilatre,,,19.643755,Acul du Nord,,NORD,DISP,,-72.333441,2009_MSPP_database,1084,321,,,,3,3215008,,PRI,,,21,,,19.6437555101,-72.333441886
32107,13,3,Disp de Soufrière,,,19.643755,Acul du Nord,,NORD,DISP,,-72.333441,2009_MSPP_database,1085,321,,,,3,3215013,,PUB,,,21,,,19.6437555101,-72.333441886
34502,7,4,Dispensaire Saint Joseph,,,19.350713,La Victoire,,NORD,DISP,,-72.021933,2009_MSPP_database,1086,345,,,,3,3455007,,PRI,,,45,,,19.350713177,-72.0219335873
34302,10,4,Palmary,,,19.399373,Ranquitte,,NORD,DISP,,-72.057575,2009_MSPP_database,1087,343,,,,3,3435010,,PRI,,,43,,,19.3993732907,-72.0575757397
34303,11,4,Disp Catholique,,,19.399373,Ranquitte,,NORD,DISP,,-72.057575,2009_MSPP_database,1088,343,,,,3,3435011,,PRI,,,43,,,19.3993732907,-72.0575757397
35201,1,5,CSL de Port Margot,,,19.753971,Port Margot,,NORD,CSL,,-72.4639,2009_MSPP_database,1089,352,,,,3,3525001,,MIX,,,52,,,19.7539711097,-72.4639003805
36101,3,5,CAL St Jean de Limbe,,,19.657875,Limbe,,NORD,CAL,,-72.409327,2009_MSPP_database,1090,361,,,,3,3615003,,MIX,,,61,,,19.6578750333,-72.4093279028
36201,4,5,Disp de Bas Limbé,,,19.760278,Bas Limbe,,NORD,DISP,,-72.395316,2009_MSPP_database,1091,362,,,,3,3625004,,PRI,,,62,,,19.7602785453,-72.3953161698
36102,5,5,Hop Bon Samaritain,,,19.657875,Limbe,,NORD,CAL,,-72.409327,2009_MSPP_database,1092,361,,,,3,3615005,,PRI,,,61,,,19.6578750333,-72.4093279028
36103,8,5,Disp de Camp Coq,,,19.657875,Limbe,,NORD,DISP,,-72.409327,2009_MSPP_database,1093,361,,,,3,3615008,,PUB,,,61,,,19.6578750333,-72.4093279028
36104,11,5,Disp Haut Limbe,,,19.657875,Limbe,,NORD,DISP,,-72.409327,2009_MSPP_database,1094,361,,,,3,3615011,,MIX,,,61,,,19.6578750333,-72.4093279028
35206,14,5,Disp Cath de Pt Bourg,,,19.753971,Port Margot,,NORD,DISP,,-72.4639,2009_MSPP_database,1095,352,,,,3,3525014,,PRI,,,52,,,19.7539711097,-72.4639003805
37201,1,6,CAL de Pilate,,,19.692766,Pilate,,NORD,CAL,,-72.552937,2009_MSPP_database,1096,372,,,,3,3725001,,MIX,,,72,,,19.6927665386,-72.552937555
37101,2,6,CMP Progressio,,,19.594519,Plaisance,,NORD,CAL,,-72.478901,2009_MSPP_database,1097,371,,,,3,3715002,,MIX,,,71,,,19.5945197627,-72.4789016805
37102,3,6,Disp de Gobert,,,19.594519,Plaisance,,NORD,DISP,,-72.478901,2009_MSPP_database,1098,371,,,,3,3715003,,PUB,,,71,,,19.5945197627,-72.4789016805
37103,4,6,Disp La Trouble,,,19.594519,Plaisance,,NORD,DISP,,-72.478901,2009_MSPP_database,1099,371,,,,3,3715004,,PRI,,,71,,,19.5945197627,-72.4789016805
37104,5,6,Disp St Henry de Puilboreau,,,19.594519,Plaisance,,NORD,DISP,,-72.478901,2009_MSPP_database,1100,371,,,,3,3715005,,MIX,,,71,,,19.5945197627,-72.4789016805
44201,1,2,Dispensaire de Carice,,,19.352602,Carice,,NORD EST,DISP,,-71.821034,2009_MSPP_database,1101,442,,,,4,4425001,,PUB,,,42,,,19.3526025532,-71.8210348222
42301,4,2,CAL de Mont Organise,,,19.387403,Mont Organisé,,NORD EST,CAL,,-71.784737,2009_MSPP_database,1102,423,,,,4,4235004,,MIX,,,23,,,19.3874035625,-71.7847370247
44202,5,2,Dispensaire Sainte Hélène de Carice,,,19.352602,Carice,,NORD EST,DISP,,-71.821034,2009_MSPP_database,1103,442,,,,4,4425005,,PRI,,,42,,,19.3526025532,-71.8210348222
44101,2,3,Dispensaire de Vallières,,,19.443536,Vallières,,NORD EST,DISP,,-71.954483,2009_MSPP_database,1104,441,,,,4,4415002,,PUB,,,41,,,19.443536041,-71.9544835489
41301,3,3,Dispensaire de Perches,,,19.517805,Perches,,NORD EST,DISP,,-71.934667,2009_MSPP_database,1105,413,,,,4,4135003,,PUB,,,13,,,19.5178056861,-71.9346674595
44102,5,3,Dispensaire de Grosse Roche,,,19.443536,Vallières,,NORD EST,DISP,,-71.954483,2009_MSPP_database,1106,441,,,,4,4415005,,PUB,,,41,,,19.443536041,-71.9544835489
43201,1,4,Dispensaire de Sainte Suzanne,,,19.521803,Sainte Suzanne,,NORD EST,DISP,,-72.063502,2009_MSPP_database,1107,432,,,,4,4325001,,PUB,,,32,,,19.5218030489,-72.0635026974
43101,2,4,CAL de Trou du Nord,,,19.586232,Trou du Nord,,NORD EST,CAL,,-72.01622,2009_MSPP_database,1108,431,,,,4,4315002,,PUB,,,31,,,19.5862328707,-72.0162209504
43401,3,4,Dispensaire de Jacquezyl,,,19.669899,Caracol,,NORD EST,DISP,,-72.033497,2009_MSPP_database,1109,434,,,,4,4345003,,MIX,,,34,,,19.6698997689,-72.0334975543
43402,4,4,Disp de Caracol,,,19.669899,Caracol,,NORD EST,DISP,,-72.033497,2009_MSPP_database,1110,434,,,,4,4345004,,PUB,,,34,,,19.6698997689,-72.0334975543
43102,5,4,Dispensaire de Roche Plate,,,19.586232,Trou du Nord,,NORD EST,DISP,,-72.01622,2009_MSPP_database,1111,431,,,,4,4315005,,PUB,,,31,,,19.5862328707,-72.0162209504
43202,6,4,Dispensaire de Dupity,,,19.521803,Sainte Suzanne,,NORD EST,DISP,,-72.063502,2009_MSPP_database,1112,432,,,,4,4325006,,MIX,,,32,,,19.5218030489,-72.0635026974
44301,1,5,Dispensaire de Bois de Laurence,,,19.332211,Mombin Crochu,,NORD EST,DISP,,-71.891689,2009_MSPP_database,1113,443,,,,4,4435001,,PUB,,,43,,,19.3322111307,-71.8916894406
44302,2,5,CAL de Mombin Crochu,,,19.332211,Mombin Crochu,,NORD EST,CAL,,-71.891689,2009_MSPP_database,1114,443,,,,4,4435002,,MIX,,,43,,,19.3322111307,-71.8916894406
0,2,1,,,,19.493402,Gonaïves,,ARTIBONITE,Unknown,,-72.625615,2009_MSPP_database,1115,511,,,,5,5115002,,,,,11,,,19.4934024166,-72.6256151908
51104,9,1,Clinique Dr Baudin,,,19.493402,Gonaïves,,ARTIBONITE,CAL,,-72.625615,2009_MSPP_database,1116,511,,,,5,5115009,,PRI,,,11,,,19.4934024166,-72.6256151908
52305,10,1,Disp. Plaine de l’Arbre,,,19.643379,Anse Rouge,,ARTIBONITE,DISP,,-72.959244,2009_MSPP_database,1117,523,,,,5,5235010,,PUB,,,23,,,19.6433798752,-72.9592440952
0,22,1,BRUNETTE,,,19.493402,Gonaïves,,ARTIBONITE,DISP,,-72.625615,2009_MSPP_database,1118,511,,,,5,5115022,,COM,,,11,,,19.4934024166,-72.6256151908
0,23,1,TARASSE,,,19.493402,Gonaïves,,ARTIBONITE,DISP,,-72.625615,2009_MSPP_database,1119,511,,,,5,5115023,,COM,,,11,,,19.4934024166,-72.6256151908
0,24,1,TERRE BLANCHE,,,19.493402,Gonaïves,,ARTIBONITE,DISP,,-72.625615,2009_MSPP_database,1120,511,,,,5,5115024,,COM,,,11,,,19.4934024166,-72.6256151908
52108,8,2,Pérou,,,19.701475,Gros Morne,,ARTIBONITE,DISP,,-72.705464,2009_MSPP_database,1121,521,,,,5,5215008,,COM,,,21,,,19.7014759299,-72.7054645118
0,10,2,Charbe,,,19.701475,Gros Morne,,ARTIBONITE,DISP,,-72.705464,2009_MSPP_database,1122,521,,,,5,5215010,,COM,,,21,,,19.7014759299,-72.7054645118
0,11,2,Decostiere,,,19.701475,Gros Morne,,ARTIBONITE,DISP,,-72.705464,2009_MSPP_database,1123,521,,,,5,5215011,,COM,,,21,,,19.7014759299,-72.7054645118
0,12,2,Corail,,,19.701475,Gros Morne,,ARTIBONITE,DISP,,-72.705464,2009_MSPP_database,1124,521,,,,5,5215012,,COM,,,21,,,19.7014759299,-72.7054645118
55201,1,3,CSL,,,19.525499,Marmelade,,ARTIBONITE,CSL,,-72.375645,2009_MSPP_database,1125,552,,,,5,5525001,,PUB,,,52,,,19.5254996862,-72.3756450047
51202,3,3,Passe Reine,,,19.490461,Ennery,,ARTIBONITE,DISP,,-72.483496,2009_MSPP_database,1126,512,,,,5,5125003,,PUB,,,12,,,19.4904615386,-72.483496906
0,6,3,Rouf,,,19.490461,Ennery,,ARTIBONITE,DISP,,-72.483496,2009_MSPP_database,1127,512,,,,5,5125006,,COM,,,12,,,19.4904615386,-72.483496906
55101,1,4,Saint Michel de l’Attalaye,,,19.341919,Saint Michel de l’Attalaye,,ARTIBONITE,HOP,,-72.338756,2009_MSPP_database,1128,551,,,,5,5515001,,PUB,,,51,,,19.3419199952,-72.3387560096
55107,7,4,Camathe,,,19.341919,Saint Michel de l’Attalaye,,ARTIBONITE,CSL,,-72.338756,2009_MSPP_database,1129,551,,,,5,5515007,,PRI,,,51,,,19.3419199952,-72.3387560096
51303,6,5,New Testament la Croix Perisse,,,19.355857,L’Estère,,ARTIBONITE,CSL,,-72.6215,2009_MSPP_database,1130,513,,,,5,5135006,,PRI,,,13,,,19.3558577209,-72.6215009048
54104,7,5,Celio,,,19.218382,Dessalines,,ARTIBONITE,DISP,,-72.459901,2009_MSPP_database,1131,541,,,,5,5415007,,PRI,,,41,,,19.2183827992,-72.4599013427
54114,17,5,Hatte Chevreau,,,19.218382,Dessalines,,ARTIBONITE,DISP,,-72.459901,2009_MSPP_database,1132,541,,,,5,5415017,,PRI,,,41,,,19.2183827992,-72.4599013427
0,18,5,CMPP,,,19.218382,Dessalines,,ARTIBONITE,Unknown,,-72.459901,2009_MSPP_database,1133,541,,,,5,5415018,,,,,41,,,19.2183827992,-72.4599013427
0,20,5,Mapou Lagon,,,19.355857,L’Estère,,ARTIBONITE,DISP,,-72.6215,2009_MSPP_database,1134,513,,,,5,5135020,,,,,13,,,19.3558577209,-72.6215009048
54401,2,6,CSL St Pierre,,,19.310932,Desdunes,,ARTIBONITE,DISP,,-72.689355,2009_MSPP_database,1135,544,,,,5,5445002,,PUB,,,44,,,19.3109324614,-72.6893554953
54302,4,6,Grande Saline,,,19.25815,Grande Saline,,ARTIBONITE,DISP,,-72.700908,2009_MSPP_database,1136,543,,,,5,5435004,,PUB,,,43,,,19.258150635,-72.7009087539
54402,5,6,Disp. Descahos,,,19.310932,Desdunes,,ARTIBONITE,CSL,,-72.689355,2009_MSPP_database,1137,544,,,,5,5445005,,PUB,,,44,,,19.3109324614,-72.6893554953
53102,6,6,Chardene,,,19.098117,Saint Marc,,ARTIBONITE,DISP,,-72.682283,2009_MSPP_database,1138,531,,,,5,5315006,,COM,,,31,,,19.0981177985,-72.6822830054
54303,7,6,Poteneau,,,19.25815,Grande Saline,,ARTIBONITE,DISP,,-72.700908,2009_MSPP_database,1139,543,,,,5,5435007,,MIX,,,43,,,19.258150635,-72.7009087539
53110,16,6,Bocozelle,,,19.098117,Saint Marc,,ARTIBONITE,DISP,,-72.682283,2009_MSPP_database,1140,531,,,,5,5315016,,MIX,,,31,,,19.0981177985,-72.6822830054
53111,17,6,Gervais,,,19.098117,Saint Marc,,ARTIBONITE,DISP,,-72.682283,2009_MSPP_database,1141,531,,,,5,5315017,,PRI,,,31,,,19.0981177985,-72.6822830054
53115,21,6,SSPE,,,19.098117,Saint Marc,,ARTIBONITE,DISP,,-72.682283,2009_MSPP_database,1142,531,,,,5,5315021,,PUB,,,31,,,19.0981177985,-72.6822830054
53116,22,6,RSCH,,,19.098117,Saint Marc,,ARTIBONITE,DISP,,-72.682283,2009_MSPP_database,1143,531,,,,5,5315022,,COM,,,31,,,19.0981177985,-72.6822830054
0,23,6,Bertrand,,,19.098117,Saint Marc,,ARTIBONITE,DISP,,-72.682283,2009_MSPP_database,1144,531,,,,5,5315023,,COM,,,31,,,19.0981177985,-72.6822830054
0,24,6,Centre Medical Siméus,,,19.098117,Saint Marc,,ARTIBONITE,Unknown,,-72.682283,2009_MSPP_database,1145,531,,,,5,5315024,,,,,31,,,19.0981177985,-72.6822830054
53201,1,7,Albert Schweitzer,,,19.025578,Verrettes,,ARTIBONITE,HOP,,-72.490697,2009_MSPP_database,1146,532,,,,5,5325001,,PRI,,,32,,,19.0255786054,-72.4906975274
53202,4,7,Barbe,,,19.025578,Verrettes,,ARTIBONITE,DISP,,-72.490697,2009_MSPP_database,1147,532,,,,5,5325004,,PUB,,,32,,,19.0255786054,-72.4906975274
54204,9,7,Deslandes,,,19.070414,Petite Rivière,,ARTIBONITE,DISP,,-72.357094,2009_MSPP_database,1148,542,,,,5,5425009,,PRI,,,42,,,19.0704143442,-72.3570944333
54207,15,7,Savanne à Roche,,,19.070414,Petite Rivière,,ARTIBONITE,DISP,,-72.357094,2009_MSPP_database,1149,542,,,,5,5425015,,MIX,,,42,,,19.0704143442,-72.3570944333
61100,1,1,Hôpital Sainte Thérèse,,,19.144339,Hinche,,CENTRE,HOP,,-72.019037,2009_MSPP_database,1150,611,,,,6,6115001,,PUB,,,11,,,19.1443398867,-72.0190372983
64101,2,1,Centre de Santé Nan Cajou,,,19.187309,Cerca La Source,,CENTRE,CSL,,-71.748498,2009_MSPP_database,1151,641,,,,6,6415002,,PUB,,,41,,,19.1873090534,-71.7484984991
64102,7,1,Dispensaire de Saltadère,,,19.187309,Cerca La Source,,CENTRE,DISP,,-71.748498,2009_MSPP_database,1152,641,,,,6,6415007,,PRI,,,41,,,19.1873090534,-71.7484984991
61402,8,1,Dispensaire de Basin Zim,,,19.26029,Cerca Cavajal,,CENTRE,DISP,,-71.939612,2009_MSPP_database,1153,614,,,,6,6145008,,PUB,,,14,,,19.2602901103,-71.93961227
61102,9,1,Dispensaire la Belle Onde,,,19.144339,Hinche,,CENTRE,DISP,,-72.019037,2009_MSPP_database,1154,611,,,,6,6115009,,PUB,,,11,,,19.1443398867,-72.0190372983
61403,10,1,Dispensaire de Montegrande,,,19.26029,Cerca Cavajal,,CENTRE,DISP,,-71.939612,2009_MSPP_database,1155,614,,,,6,6145010,,PUB,,,14,,,19.2602901103,-71.93961227
64103,11,1,Dispensaire de Baltazar (NF),,,19.187309,Cerca La Source,,CENTRE,DISP,,-71.748498,2009_MSPP_database,1156,641,,,,6,6415011,,PRI,,,41,,,19.1873090534,-71.7484984991
64104,14,1,Dispensaire de Pacasse (NF),,,19.187309,Cerca La Source,,CENTRE,DISP,,-71.748498,2009_MSPP_database,1157,641,,,,6,6415014,,PRI,,,41,,,19.1873090534,-71.7484984991
61404,15,1,Dispensaire de Los Palis,,,19.26029,Cerca Cavajal,,CENTRE,DISP,,-71.939612,2009_MSPP_database,1158,614,,,,6,6145015,,MIX,,,14,,,19.2602901103,-71.93961227
61105,16,1,Dispensaire de Los Palma (NF),,,19.144339,Hinche,,CENTRE,DISP,,-72.019037,2009_MSPP_database,1159,611,,,,6,6115016,,PRI,,,11,,,19.1443398867,-72.0190372983
61405,17,1,Dispensaire Bon Samaritain,,,19.26029,Cerca Cavajal,,CENTRE,DISP,,-71.939612,2009_MSPP_database,1160,614,,,,6,6145017,,PRI,,,14,,,19.2602901103,-71.93961227
64105,18,1,Dispensaire Ti Lory,,,19.187309,Cerca La Source,,CENTRE,DISP,,-71.748498,2009_MSPP_database,1161,641,,,,6,6415018,,PRI,,,41,,,19.1873090534,-71.7484984991
61406,19,1,Dispensaire d’Angoman,,,19.26029,Cerca Cavajal,,CENTRE,DISP,,-71.939612,2009_MSPP_database,1162,614,,,,6,6145019,,PRI,,,14,,,19.2602901103,-71.93961227
61106,20,1,Clinique de l’incarnation de Pandiasou,,,19.144339,Hinche,,CENTRE,CSL,,-72.019037,2009_MSPP_database,1163,611,,,,6,6115020,,PRI,,,11,,,19.1443398867,-72.0190372983
61407,21,1,Centre de Santé Farnèse Louis Jeune,,,19.26029,Cerca Cavajal,,CENTRE,DISP,,-71.939612,2009_MSPP_database,1164,614,,,,6,6145021,,PRI,,,14,,,19.2602901103,-71.93961227
63301,1,2,Centre de Santé de Savanette,,,18.74609,Savanette,,CENTRE,CSL,,-71.841443,2009_MSPP_database,1165,633,,,,6,6335001,,PUB,,,33,,,18.7460901016,-71.8414437009
63102,5,2,Dispensaire la Hoye,,,18.866679,Lascahobas,,CENTRE,DISP,,-71.950696,2009_MSPP_database,1166,631,,,,6,6315005,,PUB,,,31,,,18.8666797311,-71.9506963116
62202,6,2,Dispensaire Montagne Terrible,,,18.83084,Saut d’Eau,,CENTRE,DISP,,-72.237023,2009_MSPP_database,1167,622,,,,6,6225006,,PRI,,,22,,,18.8308406343,-72.2370234698
62102,7,2,Hôpital Eye Care,,,18.785057,Mirebalais,,CENTRE,HOP,,-72.081949,2009_MSPP_database,1168,621,,,,6,6215007,,MIX,,,21,,,18.7850575998,-72.0819499249
63302,8,2,Dispensaire de Colombier,,,18.74609,Savanette,,CENTRE,DISP,,-71.841443,2009_MSPP_database,1169,633,,,,6,6335008,,PUB,,,33,,,18.7460901016,-71.8414437009
62203,9,2,Dispensaire Cap Anamur (NF),,,18.83084,Saut d’Eau,,CENTRE,DISP,,-72.237023,2009_MSPP_database,1170,622,,,,6,6225009,,PRI,,,22,,,18.8308406343,-72.2370234698
63103,10,2,Dispensaire Pareidon (NF),,,18.866679,Lascahobas,,CENTRE,DISP,,-71.950696,2009_MSPP_database,1171,631,,,,6,6315010,,PRI,,,31,,,18.8666797311,-71.9506963116
62103,11,2,Clinique Mennonite,,,18.785057,Mirebalais,,CENTRE,CSL,,-72.081949,2009_MSPP_database,1172,621,,,,6,6215011,,MIX,,,21,,,18.7850575998,-72.0819499249
63104,13,2,Dispensaire Caste,,,18.866679,Lascahobas,,CENTRE,DISP,,-71.950696,2009_MSPP_database,1173,631,,,,6,6315013,,PRI,,,31,,,18.8666797311,-71.9506963116
62105,14,2,Dispensaire Grand Boucan (NF),,,18.785057,Mirebalais,,CENTRE,DISP,,-72.081949,2009_MSPP_database,1174,621,,,,6,6215014,,PRI,,,21,,,18.7850575998,-72.0819499249
62106,15,2,Dispensaire Fonds Michel,,,18.785057,Mirebalais,,CENTRE,DISP,,-72.081949,2009_MSPP_database,1175,621,,,,6,6215015,,PRI,,,21,,,18.7850575998,-72.0819499249
62301,1,3,Dispensaire de Boucan Carré,,,18.952322,Boucan Carré,,CENTRE,DISP,,-72.152166,2009_MSPP_database,1176,623,,,,6,6235001,,PUB,,,23,,,18.9523225352,-72.1521664389
61301,2,3,Centre de Santé de Thomonde,,,18.999594,Thomonde,,CENTRE,DISP,,-71.992937,2009_MSPP_database,1177,613,,,,6,6135002,,MIX,,,13,,,18.9995944213,-71.9929378212
62302,3,3,Centre de Santé avec Lits Saint Esprit,,,18.952322,Boucan Carré,,CENTRE,CAL,,-72.152166,2009_MSPP_database,1178,623,,,,6,6235003,,MIX,,,23,,,18.9523225352,-72.1521664389
62303,4,3,Centre de Santé avec lits de Cange,,,18.952322,Boucan Carré,,CENTRE,CAL,,-72.152166,2009_MSPP_database,1179,623,,,,6,6235004,,MIX,,,23,,,18.9523225352,-72.1521664389
63201,1,4,Hôpital Notre Dame de la Nativité,,,18.863227,Belladère,,CENTRE,HOP,,-71.81155,2009_MSPP_database,1180,632,,,,6,6325001,,PUB,,,32,,,18.8632274157,-71.8115505399
63202,2,4,Dispensaire de Croix de fer,,,18.863227,Belladère,,CENTRE,DISP,,-71.81155,2009_MSPP_database,1181,632,,,,6,6325002,,PUB,,,32,,,18.8632274157,-71.8115505399
61203,3,5,Dispensaire Bassin Cave (NF),,,19.188423,Maïssade,,CENTRE,DISP,,-72.178987,2009_MSPP_database,1182,612,,,,6,6125003,,PRI,,,12,,,19.1884230249,-72.1789873487
61206,6,5,Dispensaire Hatty (NF),,,19.188423,Maïssade,,CENTRE,DISP,,-72.178987,2009_MSPP_database,1183,612,,,,6,6125006,,PRI,,,12,,,19.1884230249,-72.1789873487
73101,2,1,CS Aquin,,,18.280881,Aquin,,SUD,CAL,,-73.218883,2009_MSPP_database,1184,731,,,,7,7315002,,PUB,,,31,,,18.2808819236,-73.2188832152
73103,5,1,Fond des Blancs,,,18.280881,Aquin,,SUD,CAL,,-73.218883,2009_MSPP_database,1185,731,,,,7,7315005,,MIX,,,31,,,18.2808819236,-73.2188832152
73204,7,1,World Vision BD,,,18.282439,Saint Louis du Sud,,SUD,DISP,,-73.531349,2009_MSPP_database,1186,732,,,,7,7325007,,PRI,,,32,,,18.2824394176,-73.5313492213
73104,8,1,Charles Pasqua,,,18.280881,Aquin,,SUD,CAL,,-73.218883,2009_MSPP_database,1187,731,,,,7,7315008,,PRI,,,31,,,18.2808819236,-73.2188832152
73205,10,1,Cherette,,,18.282439,Saint Louis du Sud,,SUD,DISP,,-73.531349,2009_MSPP_database,1188,732,,,,7,7325010,,PRI,,,32,,,18.2824394176,-73.5313492213
73106,11,1,Ste Hélène,,,18.280881,Aquin,,SUD,DISP,,-73.218883,2009_MSPP_database,1189,731,,,,7,7315011,,PRI,,,31,,,18.2808819236,-73.2188832152
74101,1,2,Coteaux,,,18.24045,Coteaux,,SUD,CSL,,-74.02541,2009_MSPP_database,1190,741,,,,7,7415001,,PUB,,,41,,,18.2404503588,-74.0254108594
74102,5,2,Damassin,,,18.24045,Coteaux,,SUD,DISP,,-74.02541,2009_MSPP_database,1191,741,,,,7,7415005,,PUB,,,41,,,18.2404503588,-74.0254108594
72103,7,2,Carpentier,,,18.117339,Port Salut,,SUD,DISP,,-73.905623,2009_MSPP_database,1192,721,,,,7,7215007,,PUB,,,21,,,18.1173394485,-73.9056234146
73303,3,4,Cavaillon NDPS,,,18.342617,Cavaillon,,SUD,DISP,,-73.632535,2009_MSPP_database,1193,733,,,,7,7335003,,MIX,,,33,,,18.3426171885,-73.6325355986
73305,5,4,Com. Bonne Fin,,,18.342617,Cavaillon,,SUD,CSL,,-73.632535,2009_MSPP_database,1194,733,,,,7,7335005,,PRI,,,33,,,18.3426171885,-73.6325355986
71100,1,5,HIC,,,18.300737,Cayes,,SUD,HOP,,-73.761431,2009_MSPP_database,1195,711,,,,7,7115001,,PUB,,,11,,,18.3007372818,-73.7614316502
71106,16,5,Quatre Chemins,,,18.300737,Cayes,,SUD,CSL,,-73.761431,2009_MSPP_database,1196,711,,,,7,7115016,,PUB,,,11,,,18.3007372818,-73.7614316502
71108,18,5,LKTMBD,,,18.300737,Cayes,,SUD,DISP,,-73.761431,2009_MSPP_database,1197,711,,,,7,7115018,,MIX,,,11,,,18.3007372818,-73.7614316502
71111,21,5,Bur/Enic,,,18.300737,Cayes,,SUD,HOPSpec,,-73.761431,2009_MSPP_database,1198,711,,,,7,7115021,,PUB,,,11,,,18.3007372818,-73.7614316502
71115,25,5,Terre des Hommes,,,18.300737,Cayes,,SUD,CAL,,-73.761431,2009_MSPP_database,1199,711,,,,7,7115025,,PRI,,,11,,,18.3007372818,-73.7614316502
71116,26,5,FORSREF,,,18.300737,Cayes,,SUD,CSL,,-73.761431,2009_MSPP_database,1200,711,,,,7,7115026,,PRI,,,11,,,18.3007372818,-73.7614316502
83402,4,1,SSPE des Basses,,,18.493513,Pestel,,GRANDE ANSE,DISP,,-73.824715,2009_MSPP_database,1201,834,,,,8,8345004,,PUB,,,34,,,18.4935132785,-73.824715622
83102,5,1,SSPE de Moulines,,,18.505214,Corail,,GRANDE ANSE,DISP,,-73.951431,2009_MSPP_database,1202,831,,,,8,8315005,,PUB,,,31,,,18.5052146334,-73.9514315429
83105,7,1,Saint Gérard de chadonnette,,,18.505214,Corail,,GRANDE ANSE,DISP,,-73.951431,2009_MSPP_database,1203,831,,,,8,8315007,,PRI,,,31,,,18.5052146334,-73.9514315429
83404,9,1,SSPE Espwa de Pointe Sable,,,18.493513,Pestel,,GRANDE ANSE,DISP,,-73.824715,2009_MSPP_database,1204,834,,,,8,8345009,,PUB,,,34,,,18.4935132785,-73.824715622
0,10,1,,,,18.493513,Pestel,,GRANDE ANSE,Unknown,,-73.824715,2009_MSPP_database,1205,834,,,,8,8345010,,,,,34,,,18.4935132785,-73.824715622
